quadrant,n,clusters,joint_width,pheno_width,mie_width,coverage,coverage_ci_low,coverage_ci_high,interval_lt_global_n
Pheno+ MIE+,826,415,1.2917710520025918,1.361248952276782,1.4604190555139174,0.8958837772397095,0.8552697687993829,0.9298060891970747,826
Pheno+ MIE-,504,273,1.4755993093923971,1.4185955100752143,1.600359988501938,0.8888888888888888,0.8456760331760331,0.9281162464985994,413
Pheno- MIE+,457,333,1.571658841807192,1.7118500381556334,1.4659191834027991,0.8862144420131292,0.8540610186613972,0.9166666666666666,312
Pheno- MIE-,707,488,1.721276217372576,1.7961042272224768,1.643055335040472,0.8967468175388967,0.8671752876837188,0.9231826144672702,142
