method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.9001603849238171,0.8803093916278603,0.9168312767197824,1.598562299408671,1.598562299408642,1.5985622994086504,1.598562299408671,1.598562299408671,1.598562299408671,2.4201091436486584,2.2223150647254086,2.6595906311515365,0.0
joint,0.8929430633520449,0.8716501612805349,0.9105094114494643,1.501962837721013,1.4827088754356597,1.520768697428216,1.477976469449171,1.235591715033502,1.772306502469637,2.3630943285001496,2.1496885319332653,2.62931155538979,0.03247794707297514
pheno,0.8977546110665597,0.8769773280106582,0.9150650401402847,1.560354822671189,1.5327382061626325,1.594897524367797,1.5304816555629266,1.2538164239112497,1.7603858537430312,2.4027528391059523,2.1831699304257586,2.6684294501389663,0.0036086607858861267
mie,0.8941459502806736,0.8741104127268622,0.9115499599034406,1.5414806586800984,1.53195539682195,1.5525027211544726,1.5174129239088043,1.4391044313998567,1.6977496564852803,2.4000028566375877,2.1998456723644426,2.6482051729181966,0.00801924619085806
