mean_E,phenotype_burden,mean,mean_neff,variance,variance_neff,width,width_neff,coverage,coverage_neff
-8.93409090909091,0.0810747979400912,,35.75134295670663,,35.75134295670663,,35.75134295670663,0.895980576106511,215.78836563596886
-8.832720368239357,0.0810747979400912,,39.106451085357754,,39.106451085357754,,39.106451085357754,0.8955326240374422,223.5508800415854
-8.731349827387803,0.0810747979400912,,42.45163559823651,,42.45163559823651,,42.45163559823651,0.8951036872444246,231.4093479532707
-8.62997928653625,0.0810747979400912,,45.741743369773474,,45.741743369773474,,45.741743369773474,0.8946933979328033,239.35542138123512
-8.528608745684696,0.0810747979400912,,48.945150188962145,,48.945150188962145,,48.945150188962145,0.8943012902985112,247.37910494285197
-8.427238204833143,0.0810747979400912,,52.046407982069496,,52.046407982069496,,52.046407982069496,0.8939267964533275,255.46836635528666
-8.32586766398159,0.0810747979400912,,55.04646421893136,,55.04646421893136,,55.04646421893136,0.8935692421884687,263.60872548044654
-8.224497123130035,0.0810747979400912,,57.960841098588,,57.960841098588,,57.960841098588,0.8932278425671073,271.7828330090962
-8.123126582278482,0.0810747979400912,,60.816497428876716,,60.816497428876716,,60.816497428876716,0.8929016973413881,279.97005270921073
-8.02175604142693,0.0810747979400912,,63.64812588670028,,63.64812588670028,,63.64812588670028,0.8925897861958991,288.1460642560492
-7.920385500575375,0.0810747979400912,,66.49444566049587,,66.49444566049587,,66.49444566049587,0.8922909638274432,296.2825068843448
-7.819014959723821,0.0810747979400912,,69.39476629734851,,69.39476629734851,,69.39476629734851,0.8920039548804767,304.34668724899547
-7.717644418872268,0.0810747979400912,,72.38583055788396,,72.38583055788396,,72.38583055788396,0.8917273487685725,312.30137764666097
-7.616273878020715,0.0810747979400912,,75.49875003142762,,75.49875003142762,,75.49875003142762,0.8914595944247731,320.1047327354853
-7.514903337169161,0.0810747979400912,,78.7557456115292,,78.7557456115292,,78.7557456115292,0.891198995037533,327.7103536062002
-7.413532796317607,0.0810747979400912,,82.16639983138371,,82.16639983138371,,82.16639983138371,0.890943702843848,335.0675269628977
-7.312162255466054,0.0810747979400912,,85.72323154736564,,85.72323154736564,,85.72323154736564,0.8906917140668906,342.12166372501497
-7.210791714614501,0.0810747979400912,,89.39664536193108,,89.39664536193108,,89.39664536193108,0.8904408641015742,348.8149551057509
-7.109421173762947,0.0810747979400912,,93.12972707767547,,93.12972707767547,,93.12972707767547,0.8901888230675239,355.087254884567
-7.008050632911393,0.0810747979400912,,96.83396295913981,,96.83396295913981,,96.83396295913981,0.8899330918644067,360.87718420060935
-6.90668009205984,0.0810747979400912,,100.38766644072345,,100.38766644072345,,100.38766644072345,0.8896709988788781,366.12344018191766
-6.805309551208287,0.0810747979400912,,103.63942624995502,,103.63942624995502,,103.63942624995502,0.889399697504998,370.76627299759417
-6.703939010356733,0.0810747979400912,,106.41875133936934,,106.41875133936934,,106.41875133936934,0.8891161646502108,374.7490788600385
-6.602568469505179,0.0810747979400912,,108.55472886560828,,108.55472886560828,,108.55472886560828,0.8888172004064003,378.0200408886653
-6.501197928653626,0.0810747979400912,,109.90076991208784,,109.90076991208784,,109.90076991208784,0.8884994290696003,380.53373756032653
-6.399827387802073,0.0810747979400912,,110.36017680387289,,110.36017680387289,,110.36017680387289,0.8881593016923994,382.2526316338024
-6.298456846950519,0.0810747979400912,,109.90512516309833,,109.90512516309833,,109.90512516309833,0.8877931003496788,383.1483524719883
-6.197086306098965,0.0810747979400912,,108.58255615492742,,108.58255615492742,,108.58255615492742,0.8873969442911431,383.20269241103784
-6.095715765247412,0.0810747979400912,,106.50469296584025,,106.50469296584025,,106.50469296584025,0.8869667981433214,382.40825311019086
-5.994345224395859,0.0810747979400912,,103.82742016605386,,103.82742016605386,,103.82742016605386,0.8864984823098015,380.7686994970487
-5.892974683544305,0.0810747979400912,,100.72357943806254,,100.72357943806254,,100.72357943806254,0.8859876857021489,378.2986049083323
-5.791604142692751,0.0810747979400912,,97.35858256859017,,97.35858256859017,,97.35858256859017,0.8854299809160149,375.022898578781
-5.690233601841198,0.0810747979400912,,93.87319095875137,,93.87319095875137,,93.87319095875137,0.8848208419485815,370.9759527876697
-5.588863060989645,0.0810747979400912,,90.37483831435642,,90.37483831435642,,90.37483831435642,0.8841556645357856,366.2003690088591
-5.487492520138091,0.0810747979400912,,86.93622604702001,,86.93622604702001,,86.93622604702001,0.8834297891719758,360.74553825311506
-5.386121979286537,0.0810747979400912,,83.59874678324046,,83.59874678324046,,83.59874678324046,0.8826385268619874,354.66605929503396
-5.284751438434984,0.0810747979400912,,80.37831804530308,,80.37831804530308,,80.37831804530308,0.881777187647119,348.0200995161899
-5.183380897583431,0.0810747979400912,,77.27183757293038,,77.27183757293038,,77.27183757293038,0.8808411119429005,340.8677774746209
-5.082010356731877,0.0810747979400912,,74.2632123561599,,74.2632123561599,,74.2632123561599,0.8798257047283895,333.2696355249945
-4.980639815880323,0.0810747979400912,,71.32851050501708,,71.32851050501708,,71.32851050501708,0.878726472633913,325.2852567400437
-4.87926927502877,0.0810747979400912,,68.44016919627323,,68.44016919627323,,68.44016919627323,0.8775390639860952,316.972064958736
-4.777898734177217,0.0810747979400912,,65.57038596833566,,65.57038596833566,,65.57038596833566,0.8762593118844453,308.38433173955315
-4.676528193325663,0.0810747979400912,,62.69387344280531,,62.69387344280531,,62.69387344280531,0.8748832804006925,299.5724006695293
-4.575157652474109,0.0810747979400912,,59.79011534055291,,59.79011534055291,,59.79011534055291,0.8734073140076409,290.58212873870485
-4.473787111622556,0.0810747979400912,,56.845164428423296,,56.845164428423296,,56.845164428423296,0.8718280903550344,281.4545367259464
-4.372416570771003,0.0810747979400912,,53.85291073634701,,53.85291073634701,,53.85291073634701,0.8701426765113112,272.22565572486565
-4.271046029919449,0.0810747979400912,,50.81566493013093,,50.81566493013093,,50.81566493013093,0.868348588777101,262.92655470166846
-4.169675489067895,0.0810747979400912,,47.743889703897075,,47.743889703897075,,47.743889703897075,0.8664438561430519,253.58353371128086
