quadrant,n,clusters,joint_width,pheno_width,mie_width,coverage,coverage_ci_low,coverage_ci_high,interval_lt_global_n
Pheno+ MIE+,701,563,1.2092665677687044,1.2675212500380404,1.3937278227329415,0.9386590584878745,0.9201068964369933,0.9560311683463979,641
Pheno+ MIE-,511,406,1.3564962339320086,1.330265072041502,1.4792557026254154,0.8845401174168297,0.8543669941670058,0.9108954917230854,347
Pheno- MIE+,480,419,1.4709269838863037,1.5259591720905614,1.3985299121487187,0.8625,0.8291111841744753,0.8927040798596029,237
Pheno- MIE-,767,670,1.5866121906127955,1.58022740842947,1.491414840953534,0.8917861799217731,0.8694502331957812,0.9140346121430192,118
