method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.877362283876156,0.8608452658971443,0.8932636995091021,1.4773379427684097,1.4773379427683828,1.4773379427683853,1.4773379427684097,1.4773379427684097,1.4773379427684097,2.531789118194156,2.3485030821585866,2.7270359349357025,0.0
joint,0.8797748291113792,0.8641070503986421,0.8953930176737656,1.45053689559788,1.4348180777792838,1.4664782043921611,1.4060443134672769,1.1340771588792418,1.793572557034417,2.461253560926387,2.2683060089559395,2.662271254414394,0.0088459991958182
pheno,0.8882187374346603,0.8735558495858365,0.903127850809758,1.4857843467661127,1.4702093019691729,1.500574259867374,1.4741210225299095,1.172034374616648,1.794911650427319,2.4656469447623133,2.277145774811439,2.663709635924134,0.0008041817450743
mie,0.873341375150784,0.8565752219210052,0.8887967554565731,1.4530216133954286,1.4494887739491324,1.4566702512000174,1.4206329130503803,1.4048678802449572,1.5297902211176426,2.518255575002891,2.3330221768295565,2.717044086226164,0.0008041817450743
joint_h0.6,0.8765581021310817,0.8605959088006259,0.8920566476494042,1.4323352709753516,1.4153692742201391,1.4501663183774336,1.41103761154237,1.0540558669819171,1.86897267492507,2.4965229634085104,2.300082210470656,2.7062074050252347,0.15963007639726579
joint_h1.2,0.8809811017289908,0.8653515616386651,0.8963764487744369,1.444995231787833,1.4324985449239054,1.4569187755545172,1.4161892048274236,1.174311858733736,1.7208265226047104,2.468512429321512,2.2777325798845807,2.6690715086188237,0.0004020908725371934
