method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.8983186549239391,0.8786423309146598,0.9154629661229039,1.7466806315363446,1.7466806315363452,1.7466806315363663,1.7466806315363446,1.7466806315363446,1.7466806315363446,2.629547349483359,2.4364756247975072,2.8532176469742963,0.0
joint,0.8839071257005604,0.8607029321156242,0.9042352169355767,1.6216246982209095,1.5872785442730573,1.6561279532400701,1.6797129752372264,1.082543855807372,2.104679650678666,2.5559439720765367,2.344995523394538,2.7945336476548657,0.004403522818254604
pheno,0.8919135308246597,0.8721906815905117,0.9094129297636597,1.6879173156848846,1.6594007559054305,1.7163495535796154,1.779457721379548,1.232396731839863,1.989261709776068,2.560605249846256,2.359733897713122,2.7955129174360973,0.0
mie,0.8835068054443554,0.858890058726666,0.9045564971147543,1.6406578773281024,1.626742041733518,1.654013926240967,1.566492432061879,1.4493984942405502,1.9329002757393448,2.6200768085083843,2.415966981157516,2.850501204041634,0.0
