quadrant,n,clusters,joint_width,pheno_width,mie_width,coverage,coverage_ci_low,coverage_ci_high,interval_lt_global_n
Pheno+ MIE+,755,412,1.2184672365603302,1.4053820369606664,1.4862873126979983,0.8860927152317881,0.84970742394073,0.9204900429892412,755
Pheno+ MIE-,480,292,1.5962618400017559,1.5200398569035831,1.7552346138838046,0.8729166666666667,0.8326428349117425,0.9131376759723216,299
Pheno- MIE+,486,343,1.7779094280606644,1.8875716394903264,1.4926430702272167,0.8559670781893004,0.7884972170686456,0.9093013311519298,205
Pheno- MIE-,777,534,1.9312819399156462,1.9412806545296264,1.8124572840205377,0.9060489060489061,0.8804486829303824,0.9280674132741679,119
