method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.8983186549239391,0.8852588073554993,0.9105444207739456,1.4725984251289486,1.4725984251289856,1.4725984251289905,1.4725984251289486,1.4725984251289486,1.4725984251289486,2.405731449252753,2.2406068838714526,2.58761971137623,0.0
joint,0.8927141713370697,0.8797182016936956,0.9046483909415971,1.4123759750035085,1.401711381286723,1.4230182307656227,1.4593982175436198,1.0738746013396563,1.650243724401621,2.329642741144009,2.1649855114267833,2.5099603691249355,0.005604483586869495
pheno,0.8971176941553243,0.8843368586361741,0.9092742464758573,1.4421231302309234,1.4320453605026717,1.4522661155350292,1.5041799881988283,1.1197632236979889,1.6342898224924447,2.3460396989947037,2.1801995849491336,2.526179858377182,0.0012009607686148918
mie,0.9019215372297839,0.8887515485193273,0.914262828427499,1.4516132874116683,1.4482726123406893,1.4548383653494437,1.426972830568081,1.398080769578259,1.5713849141542267,2.375132714009959,2.2099300418257664,2.557115220260342,0.0
