quadrant,n,clusters,joint_width,pheno_width,mie_width,coverage,coverage_ci_low,coverage_ci_high,interval_lt_global_n
Pheno+ MIE+,707,408,1.3102310765794536,1.484323471389853,1.4987933614668536,0.9080622347949081,0.8739202420172594,0.9370092505919277,704
Pheno+ MIE-,487,281,1.569307991485978,1.509815548884805,1.701533702929754,0.9137577002053389,0.8831934161819144,0.9414319145609819,377
Pheno- MIE+,533,342,1.6219036054299136,1.7920629147579523,1.503567881508655,0.849906191369606,0.795954944477791,0.8995822076895199,372
Pheno- MIE-,757,557,1.817094701657654,1.8094056761785116,1.7548162908475124,0.904887714663144,0.8797373360728509,0.9268624833342592,301
