quadrant,n,clusters,joint_width,pheno_width,mie_width,coverage,coverage_ci_low,coverage_ci_high,interval_lt_global_n
Pheno+ MIE+,802,429,1.4551164702979074,1.512766874071022,1.6023066896549645,0.956359102244389,0.9350633116883117,0.9747373846110549,791
Pheno+ MIE-,413,275,1.6430507486326635,1.6192421451472785,1.776277131375195,0.8595641646489104,0.8062015503875969,0.9072716513505986,275
Pheno- MIE+,437,332,1.7260090002112476,1.8777533754187368,1.6101135729807332,0.9290617848970252,0.8992974238875878,0.9545454545454546,274
Pheno- MIE-,680,479,1.917467812810417,1.9552980240629736,1.8040977603006023,0.8926470588235295,0.8633424665142413,0.9218759839420655,97
