method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.915793883535819,0.9003550788166828,0.9308999264385762,1.7545971658214625,1.7545971658214528,1.754597165821473,1.7545971658214627,1.7545971658214627,1.7545971658214627,2.52188766452871,2.328743275648542,2.7211753195268216,0.0
joint,0.9141181399245916,0.8990180186664832,0.9293172910406579,1.664277092124796,1.644149157372679,1.6841799772764305,1.6619738710701135,1.4050408044910725,1.9711305826580752,2.403649650723001,2.205352512056795,2.6045755319505393,0.005446166736489317
pheno,0.9187264348554671,0.9042094234601057,0.9332804448060754,1.7195668670284727,1.6949214117515377,1.74275894347416,1.7545971658214627,1.407915008725496,2.0049080741704026,2.4276225001633063,2.2332434743279284,2.6263196595696483,0.0
mie,0.9141181399245916,0.89863995968217,0.9293679356721262,1.6764532511711205,1.6696069717509552,1.6838738541871574,1.6619738710701135,1.5697023786965358,1.79553655842368,2.4459628640482918,2.25382668172591,2.648179651877294,0.003770423125261835
