method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.9106252397391638,0.8972101578395897,0.9235884289605221,1.5670278942749434,1.5670278942749216,1.5670278942749365,1.5670278942749434,1.5670278942749434,1.5670278942749434,2.377274929513609,2.2166967593511786,2.563253894521805,0.0
joint,0.9025700038358266,0.8887128382071363,0.9161743092747188,1.4882028439713293,1.4678450485774968,1.5085897831587627,1.4850920053792986,1.0928049483326285,1.8413640821883934,2.2952051274707674,2.130898060074155,2.483181743868093,0.009589566551591868
pheno,0.9083237437667817,0.8945728716471153,0.9213542209836344,1.5295700171600635,1.5092538571776695,1.548578997785435,1.5617102018333995,1.1156400994763143,1.8827419562934784,2.308113038962598,2.143495534917636,2.4974193386927794,0.0003835826620636747
mie,0.905638665132336,0.891467187597514,0.9186438624486818,1.5331167280946627,1.5249174452291006,1.5434184697289224,1.520881047771467,1.4375024839640984,1.6285903458089357,2.3567671474202956,2.19541879010425,2.538320967687902,0.007671653241273495
joint_h0.6,0.8991177598772535,0.8846780440878322,0.9127294896922183,1.4829021781296083,1.4589863249552706,1.505465980350274,1.4850920053792986,1.0157943610729792,1.898480490963185,2.2997326785128283,2.132633067468227,2.48864136030759,0.0682777138473341
joint_h1.2,0.9041043344840813,0.8898103708410495,0.917188461269575,1.500845855976998,1.4843699663825296,1.5181680032421896,1.520881047771467,1.1898534927047528,1.7825163836363913,2.3111138473393793,2.144193036028164,2.5012291610205613,0.004986574606827772
