method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.9103084415584416,0.8948730728912698,0.924446166070719,1.6311831230221419,1.6311831230221712,1.6311831230221787,1.6311831230221419,1.6311831230221419,1.6311831230221419,2.42823444808353,2.2498056823894172,2.6368888066337424,0.0
joint,0.9066558441558441,0.8921472157994472,0.9213121613279375,1.555176199073062,1.539293440135363,1.571322099432631,1.5201474385064602,1.2568855675834119,1.8410892274698414,2.34977257714474,2.167025133400991,2.5518255851936145,0.010146103896103896
pheno,0.9147727272727273,0.8991803278688525,0.9285414572944738,1.628950578782701,1.618389061759335,1.63998012823057,1.6353669690175385,1.456738560412879,1.819271591225049,2.3802166879672537,2.204199355597141,2.584194192402891,0.0008116883116883117
mie,0.903814935064935,0.8881835426916734,0.9179535232131548,1.5850556664450428,1.574879303919419,1.5950379463051392,1.5622728114010656,1.4476401066101365,1.7241120450196163,2.4032869235813803,2.2207231082612453,2.6100343619993667,0.0
