quadrant,n,clusters,joint_width,pheno_width,mie_width,coverage,coverage_ci_low,coverage_ci_high,interval_lt_global_n
Pheno+ MIE+,750,420,1.349597238267419,1.4321259366039776,1.5320066957366958,0.9093333333333333,0.8840574253535883,0.9323047077313236,746
Pheno+ MIE-,514,298,1.5676713253368453,1.4906160729899758,1.7080463730021376,0.8638132295719845,0.8237321146812021,0.903859561752988,353
Pheno- MIE+,506,350,1.6754774277033306,1.7700310158291066,1.537258690292157,0.8873517786561265,0.8566428807127537,0.9150593139723574,259
Pheno- MIE-,771,545,1.8028584460612391,1.8051645232354547,1.745443353144428,0.8910505836575876,0.8605000288652652,0.919544424867858,115
