method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.9107835531419706,0.8991070478414037,0.9217629909613424,1.5528380763488208,1.552838076348848,1.552838076348855,1.552838076348821,1.552838076348821,1.552838076348821,2.2998263095388203,2.1605102760157515,2.451828476003161,0.0
joint,0.8983708301008534,0.8858324056596164,0.9104194962756956,1.453830643082771,1.442698597640284,1.464425713882103,1.4563877369305578,1.1633066887829973,1.7286194481781667,2.218407831670388,2.0776547665258556,2.373420985560313,0.0096974398758727
pheno,0.9065166795965864,0.8942671738738752,0.917964581140984,1.4953585019265945,1.484928602278715,1.5049909750515895,1.5117238050946282,1.203773580984009,1.7508174327491135,2.245020081613076,2.10275744313414,2.3951464548832564,0.0011636927851047
mie,0.904577191621412,0.8926788100590324,0.9165402124430956,1.4942178348368242,1.488337445809798,1.4995646394528075,1.4390764210624525,1.4223096023120405,1.6725489512477534,2.2567267733053966,2.116120758638006,2.412383840605441,0.0003878975950349
joint_h0.6,0.895655546935609,0.8830662867503521,0.9078348780614094,1.4413065332201158,1.4281021445976891,1.4535278314360784,1.4638846749663506,1.1120340494783116,1.7226932026457051,2.219217683872095,2.074270188031518,2.3735326450080763,0.14158262218774242
joint_h1.2,0.899922420480993,0.8878609102634474,0.9116044647795444,1.4589808401007989,1.4500669526388428,1.467172400977883,1.4645127611779485,1.2100770297128367,1.662270048705711,2.2295803601594337,2.088164013943687,2.3848098925700456,0.0
