method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.8743862520458265,0.8511706967344069,0.8943538448049273,1.5320686709498552,1.5320686709498417,1.5320686709498508,1.5320686709498554,1.5320686709498554,1.5320686709498554,2.7140163910285646,2.458231081308394,3.0271974450066774,0.0
joint,0.8711129296235679,0.8472499324520665,0.8925045077767256,1.516897134994336,1.4886798427445522,1.5451019812726678,1.5250258999672406,1.1255893974101738,1.8727386037620315,2.6790355228447176,2.4238575696797637,3.010049196921376,0.0085924713584288
pheno,0.8772504091653028,0.8541133048027673,0.8973433468183499,1.5422943147505848,1.5168386622802972,1.566880454719835,1.5936669561534762,1.1630592755375933,1.8403183695869416,2.6842457457279423,2.4380686299075593,2.9978811771776264,0.0012274959083469
mie,0.8641571194762684,0.8389730682435264,0.8862621987826831,1.4789767196312809,1.4614497871379373,1.4982858617693116,1.4081114087983595,1.319798970842485,1.7406740456358207,2.7303700344903485,2.4610603917442733,3.065589800172994,0.0
joint_h0.6,0.8711129296235679,0.849746749491382,0.8910065192346861,1.523728632597399,1.4914396493022333,1.555797392730924,1.5320686709498554,1.0678682126386132,1.993411385566338,2.69772432412631,2.4453837076817,3.0264071796906267,0.13666121112929625
joint_h1.2,0.8723404255319149,0.849520334898901,0.8932534530881812,1.5017130778966143,1.4784825414500142,1.5241614316877523,1.510200114769205,1.1848950910725584,1.748629786587932,2.6780495656344003,2.4228783548470743,3.002086196792211,0.0
