method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.906158357771261,0.8930017375990219,0.918050123550288,1.5246841419539665,1.5246841419539259,1.5246841419539283,1.5246841419539665,1.5246841419539665,1.5246841419539665,2.303455558416152,2.155745428067701,2.4625259212483868,0.0
joint,0.9023879346459992,0.8898022466405375,0.9143640935919229,1.4445011759091866,1.4328964398179311,1.4565225561458839,1.4494771086203526,1.156191872099746,1.7535316769029308,2.2213153531988983,2.076871255956096,2.3797710101577323,0.009635525764558023
pheno,0.9036447423544198,0.8907278257863444,0.9156748270617672,1.473387048606971,1.4619310150548317,1.484874751059779,1.508281643208858,1.1784500758646068,1.7538438558710912,2.235795734070687,2.09300741088656,2.396374344903509,0.0008378718056137411
mie,0.9019689987431923,0.8887954198825674,0.9142621153712606,1.4775103151874684,1.4725916107981292,1.482667026470946,1.4494771086203526,1.3907288580522819,1.6195872598600358,2.260506012463609,2.1133853575363264,2.4214758175918867,0.005865102639296188
