method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.8948863636363636,0.8819946972607364,0.9079392411717941,1.5485850619001997,1.5485850619002108,1.5485850619002113,1.5485850619001997,1.5485850619001997,1.5485850619001997,2.388668552558167,2.245419810798359,2.552875177491958,0.0
joint,0.8912337662337663,0.8772800768882858,0.9039007125713504,1.4783250632844802,1.4654974175152562,1.4914634104307807,1.464805006953429,1.1645406886454692,1.7896077565878503,2.3076303813716454,2.1641425128780005,2.4700379070612173,0.006087662337662338
pheno,0.8920454545454546,0.8789172430130532,0.9051164054467589,1.4941480922224375,1.4829497026959917,1.5059421927915253,1.5269371446411375,1.200260980631131,1.7334509952533228,2.3357335610561587,2.187816818555149,2.5016917323106402,0.0
mie,0.8920454545454546,0.878590936148041,0.9049982986133699,1.5009279794988257,1.4948407479707897,1.506723570010827,1.464805006953429,1.3666485522424754,1.6874951276728085,2.359300228951046,2.214494866156718,2.5247361328511313,0.0
