quadrant,n,clusters,joint_width,pheno_width,mie_width,coverage,coverage_ci_low,coverage_ci_high,interval_lt_global_n
Pheno+ MIE+,755,591,1.2211738474546925,1.3140741767211381,1.3998555042456864,0.9152317880794701,0.8920377867746289,0.9356501081702154,752
Pheno+ MIE-,497,405,1.4749983921049852,1.3833670201052508,1.5886199273917503,0.8812877263581489,0.8501816780444836,0.9112437965260546,324
Pheno- MIE+,497,417,1.575585947391202,1.629193339594609,1.4078930841727557,0.8571428571428571,0.8268819157200747,0.8864108474822818,200
Pheno- MIE-,715,623,1.6845682298951905,1.6674299259311847,1.6113687678769986,0.8965034965034965,0.8723095878136201,0.9181711835751238,75
