quadrant,n,clusters,joint_width,pheno_width,mie_width,coverage,coverage_ci_low,coverage_ci_high,interval_lt_global_n
Pheno+ MIE+,752,594,1.1894791788701788,1.2374814251528696,1.3708652609205003,0.9268617021276596,0.9060824034427576,0.9458737383114171,749
Pheno+ MIE-,520,415,1.307048643547526,1.2988240963915036,1.4558804341803082,0.8692307692307693,0.8376862867526097,0.8996327295127174,435
Pheno- MIE+,490,427,1.4789286700443849,1.5469386004222598,1.3753117687679643,0.8979591836734694,0.8695630347476864,0.9238369300717213,232
Pheno- MIE-,770,666,1.5864175043014817,1.612719089134294,1.46504490263158,0.8909090909090909,0.8669229562612585,0.9137266257854493,147
