seed,joint_minus_pheno_score,ci_low,ci_high
42,-0.0162221274644732,-0.042988192668207914,0.01149065480006235
43,-0.024738774899323225,-0.06130203787366375,0.0034098974329908106
44,-0.023972849440305404,-0.04223122964228559,-0.0051567269175233485
45,-0.018899641693693667,-0.063466394238201,0.018530765270642156
46,-0.0308176008099615,-0.058826205513925964,-0.006253846928470295
