method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.9020230067433558,0.889373081717674,0.9136509366977988,1.5128929482477975,1.512892948247861,1.5128929482478668,1.5128929482477975,1.5128929482477975,1.5128929482477975,2.3152258779668244,2.1612392085968035,2.4762496371748837,0.0
joint,0.89289964299881,0.8802697111743101,0.9050044546265462,1.4204395299219765,1.4101172747151358,1.431226746645819,1.4640210483221487,1.0945712637770804,1.6653066559204914,2.2441752871664713,2.0935283580219095,2.408735360478652,0.008330027766759222
pheno,0.8980563268544228,0.8856927744177099,0.9102267439471725,1.4572025744016368,1.4471121945720815,1.467357900878935,1.5643796054533397,1.1278161549709935,1.6717600569837359,2.248560925453948,2.0996298367561113,2.409756197941321,0.0015866719555731853
mie,0.8913129710432368,0.877871408719258,0.9038765490900098,1.4519993786667298,1.4484771773817773,1.4558680195499043,1.4282380599124824,1.3895825215810556,1.5499745900082118,2.3002500558862904,2.1435794162512005,2.4657945635009826,0.00436334787782626
