quadrant,n,clusters,joint_width,pheno_width,mie_width,coverage,coverage_ci_low,coverage_ci_high,interval_lt_global_n
Pheno+ MIE+,776,422,1.2237847050715471,1.3618445531005885,1.4655777543634756,0.9007731958762887,0.8690457796221085,0.9262218813333482,768
Pheno+ MIE-,515,277,1.39099870127939,1.3912403185974642,1.663976067065596,0.887378640776699,0.8471621527536031,0.9211046416270298,481
Pheno- MIE+,447,315,1.7020657391118577,1.8165339720168066,1.477852293834505,0.8926174496644296,0.856480927698033,0.9240520456600362,221
Pheno- MIE-,726,515,1.8401232964972052,1.8911219660981526,1.7159492382335277,0.8856749311294766,0.8598252591331117,0.9094650205761317,196
