method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.8953168044077136,0.8817960593288071,0.908188125549621,1.5111729854182505,1.5111729854182747,1.5111729854182816,1.5111729854182507,1.5111729854182507,1.5111729854182507,2.5375211748189157,2.3583804163522353,2.731607418657231,0.0
joint,0.8846910665092483,0.8714901492075137,0.8984442699666111,1.4387852363436675,1.4266395615165768,1.45109430605718,1.4660363674372032,1.0762447788830674,1.7591948064179634,2.461965108124403,2.279967321825865,2.6559904945495854,0.007870916961826053
pheno,0.8866587957497049,0.8733726522784695,0.9003116185384031,1.4769739836727382,1.466110855154992,1.487893835320301,1.4858330557868165,1.1850909488595303,1.8230761455771454,2.4777301182655407,2.2972043422084565,2.670707668388008,0.0007870916961826052
mie,0.893349075167257,0.8801530957535079,0.9067663257277734,1.4852586117896875,1.4807266183106222,1.49009974244474,1.4369198015437292,1.425889566087224,1.5937956925432326,2.5069072159074057,2.3270657372870356,2.7020506789638694,0.0
