method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.8899765074393109,0.8762445861216209,0.9023444716914625,1.430219749929979,1.4302197499300244,1.4302197499300289,1.4302197499299787,1.4302197499299787,1.4302197499299787,2.290281839447817,2.1422584128623505,2.4431029635059316,0.0
joint,0.8888018794048551,0.8752424943592577,0.9013339805825242,1.3669442478522746,1.3553035702302763,1.378604078460014,1.337352963871445,1.0835808592649414,1.679518896336198,2.219898333726492,2.0742778990404993,2.368333735555753,0.014487079091620987
pheno,0.8919342208300705,0.8783835473370585,0.9043581484252171,1.4000992818139817,1.38919152135851,1.4109116780408397,1.383954230789322,1.1459505336608604,1.7181617603590853,2.234604145971698,2.0874035739673364,2.3845011219399437,0.00039154267815191856
mie,0.8915426781519186,0.877781788135321,0.9041916743657741,1.4063717747208258,1.4007878053932916,1.4124016771859762,1.3734485186660415,1.3117964244451001,1.5360269414886893,2.2383181895799984,2.096736994477351,2.3856648143834818,0.009397024275646046
