quadrant,n,clusters,joint_width,pheno_width,mie_width,coverage,coverage_ci_low,coverage_ci_high,interval_lt_global_n
Pheno+ MIE+,830,433,1.151173828521918,1.1949783818060762,1.4365666236530295,0.8734939759036144,0.8393035989194528,0.9045846964740094,829
Pheno+ MIE-,537,308,1.3081653010204448,1.2815666550032108,1.5413872420587926,0.8324022346368715,0.7854294508539316,0.8743496560928036,437
Pheno- MIE+,480,353,1.5776271841922584,1.6540304858108077,1.444272776106743,0.88125,0.8433464227246582,0.9136561733660306,191
Pheno- MIE-,707,459,1.735048949148711,1.754660537481815,1.563090568949601,0.9038189533239038,0.866077794636469,0.934946710921829,58
