feature,mean_absolute_shap,group
logP,0.13851053141011438,physicochemical
"MW, g/mol",0.10288195622608495,physicochemical
PC1,0.06357873766001522,docking
FP_926,0.03733488060502235,fingerprints
FP_389,0.03037181949091125,fingerprints
FP_1088,0.029851713746097304,fingerprints
FP_628,0.02854029656119105,fingerprints
FP_414,0.022376350533475205,fingerprints
FP_715,0.022368012523628168,fingerprints
FP_695,0.022099564340244068,fingerprints
FP_650,0.01830911611586537,fingerprints
PC2,0.015549579575672101,docking
FP_80,0.015243167621140365,fingerprints
FP_1325,0.01480825631166382,fingerprints
FP_807,0.014619272215010713,fingerprints
PC3,0.01376382319714603,docking
FP_426,0.013352156218825635,fingerprints
FP_881,0.012422774733821217,fingerprints
FP_1028,0.012386930836838473,fingerprints
FP_1917,0.0122334398354587,fingerprints
FP_1599,0.011592185289463304,fingerprints
FP_935,0.011498328684453916,fingerprints
FP_674,0.011187937548872639,fingerprints
FP_1873,0.01113475827502656,fingerprints
FP_456,0.010528452042218658,fingerprints
FP_1226,0.010299555426936346,fingerprints
FP_1737,0.009062736937888073,fingerprints
FP_1162,0.008816120009047142,fingerprints
FP_1963,0.00873346470796858,fingerprints
FP_1911,0.008596521528976577,fingerprints
FP_661,0.008484520395052302,fingerprints
FP_675,0.008313911495288161,fingerprints
FP_656,0.008068771962394368,fingerprints
FP_2005,0.008012959410667713,fingerprints
FP_1104,0.006820679107831697,fingerprints
FP_1745,0.006783016011549523,fingerprints
FP_147,0.006471584339451449,fingerprints
FP_322,0.0061968124459465,fingerprints
FP_1114,0.005906729471914888,fingerprints
FP_1951,0.0058449252583007115,fingerprints
FP_294,0.005570804845257348,fingerprints
FP_313,0.005554462575031368,fingerprints
FP_486,0.005500812935292265,fingerprints
FP_1145,0.00531548078760779,fingerprints
FP_947,0.0051045553856691765,fingerprints
FP_140,0.0050961441781300024,fingerprints
FP_1057,0.004989828446154006,fingerprints
FP_251,0.004857461358036263,fingerprints
FP_222,0.004771273025481921,fingerprints
FP_960,0.004522064304693746,fingerprints
FP_1604,0.004400549931184554,fingerprints
FP_1693,0.004284459804433429,fingerprints
FP_1531,0.00424241845886403,fingerprints
FP_1,0.004192784580427824,fingerprints
FP_1456,0.004156802718586223,fingerprints
FP_301,0.004148248311979153,fingerprints
FP_328,0.004076459209313134,fingerprints
FP_192,0.003962843061816436,fingerprints
FP_463,0.003960131205210912,fingerprints
FP_1143,0.003937273004651912,fingerprints
FP_482,0.0038910363570173086,fingerprints
FP_623,0.003863287900781139,fingerprints
FP_841,0.0037479057478049566,fingerprints
FP_1391,0.0036896180918599263,fingerprints
FP_694,0.0036313948653170125,fingerprints
FP_197,0.003557829782679353,fingerprints
FP_1380,0.0034793034883206933,fingerprints
FP_1309,0.003443118420701107,fingerprints
FP_1422,0.0034331656966810884,fingerprints
FP_1199,0.003287679196220783,fingerprints
FP_1750,0.0032616866423936216,fingerprints
FP_1152,0.0032184638470665414,fingerprints
FP_402,0.0031634899948808502,fingerprints
FP_1384,0.003114800326797177,fingerprints
FP_1928,0.003073275512429521,fingerprints
FP_673,0.003067158282936733,fingerprints
FP_1970,0.002971591234025769,fingerprints
FP_1126,0.0029484037554719693,fingerprints
FP_1357,0.0029178393917240818,fingerprints
FP_1999,0.0028944778797933375,fingerprints
FP_523,0.0028159766886114482,fingerprints
FP_1060,0.002781107071998118,fingerprints
FP_1618,0.0027480056140437243,fingerprints
FP_1236,0.002740646512931119,fingerprints
FP_1792,0.0027197888327065173,fingerprints
FP_1564,0.002717494499171811,fingerprints
FP_13,0.0026599899190810654,fingerprints
FP_1257,0.0025591579232849605,fingerprints
FP_1855,0.0025321297551530505,fingerprints
FP_352,0.0025243483438745482,fingerprints
FP_41,0.0024778113360720993,fingerprints
FP_875,0.0024662936136905437,fingerprints
FP_1754,0.002464905894809941,fingerprints
FP_838,0.0024473620982881465,fingerprints
FP_1017,0.0024415781317515925,fingerprints
FP_1573,0.002437477544994561,fingerprints
FP_417,0.0024362977615329847,fingerprints
FP_1934,0.002430844220085148,fingerprints
FP_1729,0.0024301739315936203,fingerprints
FP_915,0.0023688183564659006,fingerprints
FP_910,0.0023647470417032584,fingerprints
FP_162,0.0023256831969783913,fingerprints
FP_1214,0.002323847391554959,fingerprints
FP_667,0.0023237493171408686,fingerprints
FP_1738,0.002303736328187613,fingerprints
FP_283,0.0022147051719281245,fingerprints
FP_1480,0.0021748792899837777,fingerprints
FP_1722,0.002172098882963294,fingerprints
FP_1164,0.0021562895058612223,fingerprints
FP_1534,0.0021280729512068836,fingerprints
FP_586,0.0021007619057922433,fingerprints
FP_314,0.0020946241375726917,fingerprints
FP_725,0.0020794905048987654,fingerprints
FP_1897,0.0020666117762688997,fingerprints
FP_1866,0.0020645732230502034,fingerprints
FP_1767,0.0020196033656437614,fingerprints
FP_1066,0.0020154572128599224,fingerprints
FP_1019,0.0019843452364386466,fingerprints
FP_1592,0.00196871924635824,fingerprints
FP_1416,0.0019394259364935193,fingerprints
FP_753,0.0019309523936489022,fingerprints
FP_1856,0.0019238400956414093,fingerprints
FP_407,0.0019214462904297526,fingerprints
FP_790,0.001917765491040692,fingerprints
FP_931,0.0018953689085191355,fingerprints
FP_1892,0.001803130963017743,fingerprints
FP_97,0.0017856625382591574,fingerprints
FP_1410,0.0017852536683061002,fingerprints
FP_165,0.0017765947736408225,fingerprints
FP_1243,0.0017510793381699079,fingerprints
FP_1411,0.0017348359406706437,fingerprints
FP_1884,0.001731840350722228,fingerprints
FP_1083,0.0017289316806902567,fingerprints
FP_1908,0.0017150222503445826,fingerprints
FP_1412,0.001690560975244519,fingerprints
FP_319,0.0016899597141193106,fingerprints
FP_689,0.0016856239114799053,fingerprints
FP_573,0.0016825726633646779,fingerprints
FP_1128,0.0016499375826953802,fingerprints
FP_67,0.001625516140213102,fingerprints
FP_2,0.001610015924914979,fingerprints
FP_1485,0.001608486821547841,fingerprints
FP_983,0.0016078817780603824,fingerprints
FP_341,0.0015961593862769462,fingerprints
FP_208,0.001588967744742321,fingerprints
FP_1697,0.0015833832213265656,fingerprints
FP_497,0.0015482183084400808,fingerprints
FP_893,0.0015451108693410307,fingerprints
FP_1385,0.00154483896843253,fingerprints
FP_125,0.0015444605280587015,fingerprints
FP_1431,0.0015416742024091695,fingerprints
FP_679,0.0015290140731320202,fingerprints
FP_1771,0.0015188505782387663,fingerprints
FP_840,0.0014920655019830436,fingerprints
FP_110,0.0014201337093865103,fingerprints
FP_803,0.00140774266618792,fingerprints
FP_1602,0.001407365940053524,fingerprints
FP_1568,0.001397296020194324,fingerprints
FP_109,0.001387699518705961,fingerprints
FP_69,0.0013870685152248925,fingerprints
FP_1683,0.0013798220289078145,fingerprints
FP_703,0.001373985397184134,fingerprints
FP_1048,0.0013736072599108177,fingerprints
FP_5,0.001365520095410099,fingerprints
FP_878,0.001364493245962344,fingerprints
FP_1984,0.001354616088222326,fingerprints
FP_1716,0.001348975825353486,fingerprints
FP_1701,0.0013488628082820925,fingerprints
FP_737,0.001347367203065412,fingerprints
FP_1998,0.0013419401068176413,fingerprints
FP_1009,0.0013382314468391556,fingerprints
FP_826,0.0013256125000014457,fingerprints
FP_25,0.0013229081570048846,fingerprints
FP_728,0.0013155702547808894,fingerprints
FP_1804,0.0013046625909958224,fingerprints
FP_1239,0.0012940701936276194,fingerprints
FP_1434,0.001292939082534396,fingerprints
FP_1663,0.0012883115482927295,fingerprints
FP_1405,0.0012588528286289835,fingerprints
FP_709,0.001256812566858511,fingerprints
FP_735,0.0012487496877911703,fingerprints
FP_598,0.0012290369455313812,fingerprints
FP_323,0.0012273222737554594,fingerprints
FP_191,0.0012264952611526487,fingerprints
FP_1816,0.0012136986545234919,fingerprints
FP_312,0.0011926331477302731,fingerprints
FP_1404,0.0011916834936949725,fingerprints
FP_410,0.001191062551369416,fingerprints
FP_1263,0.001189300110954392,fingerprints
FP_329,0.0011859580864036778,fingerprints
FP_1758,0.0011767023879133435,fingerprints
FP_1160,0.0011736107971692061,fingerprints
FP_1001,0.0011719944520957488,fingerprints
FP_487,0.0011673073347031966,fingerprints
FP_556,0.0011621978933382727,fingerprints
FP_716,0.001146415740280631,fingerprints
FP_1859,0.0011281423368276176,fingerprints
FP_1365,0.0011260470347110169,fingerprints
FP_1989,0.001098740862274988,fingerprints
FP_1450,0.0010970727892743181,fingerprints
FP_1849,0.0010949708870232435,fingerprints
FP_1561,0.0010907316050158618,fingerprints
FP_1368,0.0010841585921818025,fingerprints
FP_1045,0.0010772779954906604,fingerprints
FP_1733,0.0010719668587523096,fingerprints
FP_850,0.0010644588735710442,fingerprints
FP_1195,0.0010629332416314697,fingerprints
FP_336,0.001059746350785431,fingerprints
FP_1297,0.0010521067889929184,fingerprints
FP_643,0.0010519065895856733,fingerprints
FP_1502,0.0010503527181914634,fingerprints
FP_1292,0.0010435324824587477,fingerprints
FP_1631,0.001036731136596522,fingerprints
FP_1430,0.00103087708090601,fingerprints
FP_84,0.001021646123559704,fingerprints
FP_74,0.0010214695021267385,fingerprints
FP_1317,0.001013572892879261,fingerprints
FP_2000,0.0010127884902650479,fingerprints
FP_957,0.0010088871183735102,fingerprints
FP_504,0.0009997649530939976,fingerprints
FP_1312,0.0009934504230415737,fingerprints
FP_1810,0.000991215176909289,fingerprints
FP_59,0.0009904044497343614,fingerprints
FP_118,0.0009879763852385414,fingerprints
FP_2001,0.0009835576546803892,fingerprints
FP_565,0.0009833950070847388,fingerprints
FP_1098,0.0009826456761146804,fingerprints
FP_63,0.000978876997756754,fingerprints
FP_1649,0.0009769334013568752,fingerprints
FP_92,0.0009728706891974955,fingerprints
FP_1453,0.0009719663484148713,fingerprints
FP_763,0.0009663078107003373,fingerprints
FP_1795,0.0009657335838250883,fingerprints
FP_1417,0.0009617649516058241,fingerprints
FP_1349,0.0009478474535215535,fingerprints
FP_823,0.0009374179408075119,fingerprints
FP_114,0.0009368212852251562,fingerprints
FP_1817,0.0009344469776791566,fingerprints
FP_739,0.000925014669277635,fingerprints
FP_827,0.0009227048711595312,fingerprints
FP_1154,0.0009226958720849478,fingerprints
FP_1476,0.0009140833271599929,fingerprints
FP_871,0.0009105420374823931,fingerprints
FP_1672,0.0009062676895269365,fingerprints
FP_768,0.0009057525326368175,fingerprints
FP_1369,0.0009042901875081722,fingerprints
FP_289,0.0009031972099667875,fingerprints
FP_1093,0.0009022934065002849,fingerprints
FP_1452,0.0009017498627043887,fingerprints
FP_1393,0.0008966960390288423,fingerprints
FP_974,0.0008954937523240989,fingerprints
FP_1089,0.0008937165881209636,fingerprints
FP_1726,0.0008913599159047118,fingerprints
FP_107,0.0008886966505742247,fingerprints
FP_495,0.0008827075333549265,fingerprints
FP_448,0.0008764631431422383,fingerprints
FP_79,0.0008748939235712621,fingerprints
FP_425,0.0008733902051887646,fingerprints
FP_1290,0.0008706997649795712,fingerprints
FP_1465,0.0008651478673748939,fingerprints
FP_831,0.0008590928921091505,fingerprints
FP_1096,0.0008564282159269286,fingerprints
FP_1985,0.0008559331686034857,fingerprints
FP_785,0.0008526504555319211,fingerprints
FP_1814,0.0008519138333074295,fingerprints
FP_290,0.0008397083579056965,fingerprints
