feature,mean_absolute_shap,group
FP_1297,7.0884455946127e-05,fingerprints
FP_1551,6.973695885617794e-05,fingerprints
FP_395,6.95170033746952e-05,fingerprints
FP_1678,6.897429960221883e-05,fingerprints
FP_61,6.758795683715926e-05,fingerprints
FP_1300,6.740963549947526e-05,fingerprints
FP_493,6.73876446879959e-05,fingerprints
FP_557,6.674200494833542e-05,fingerprints
FP_1477,6.664763742343443e-05,fingerprints
FP_2039,6.621385736611987e-05,fingerprints
FP_290,6.610966321545743e-05,fingerprints
FP_1402,6.522281904033084e-05,fingerprints
FP_1909,6.501980270555928e-05,fingerprints
FP_1127,6.422353277910311e-05,fingerprints
FP_429,6.410207966949704e-05,fingerprints
FP_1518,6.408906135312735e-05,fingerprints
FP_1624,6.356772720531248e-05,fingerprints
FP_1189,6.3418114748534e-05,fingerprints
FP_1282,6.277034634720252e-05,fingerprints
FP_835,6.165921170090426e-05,fingerprints
FP_248,6.138129480595133e-05,fingerprints
FP_1609,6.116181422287938e-05,fingerprints
FP_971,6.112614580957256e-05,fingerprints
FP_1682,6.0805183205404025e-05,fingerprints
FP_711,6.070865734948545e-05,fingerprints
FP_979,6.0513409758388375e-05,fingerprints
FP_1498,5.959467979211383e-05,fingerprints
FP_688,5.939425635380364e-05,fingerprints
FP_1381,5.938483972319138e-05,fingerprints
FP_1040,5.870149475600266e-05,fingerprints
FP_1628,5.766481263292173e-05,fingerprints
FP_1122,5.745114765614858e-05,fingerprints
FP_424,5.7319289798700754e-05,fingerprints
FP_1871,5.726956631727887e-05,fingerprints
FP_1801,5.632259403474637e-05,fingerprints
FP_1496,5.576896577854327e-05,fingerprints
FP_52,5.47633536853013e-05,fingerprints
FP_509,5.4596253263045136e-05,fingerprints
FP_677,5.423627915037335e-05,fingerprints
FP_966,5.361011925998357e-05,fingerprints
FP_316,5.3420733036934565e-05,fingerprints
FP_296,5.292948714303404e-05,fingerprints
FP_847,5.170808144557597e-05,fingerprints
FP_710,5.043182714364996e-05,fingerprints
FP_757,5.017634018593535e-05,fingerprints
FP_65,4.9783965167212185e-05,fingerprints
FP_1546,4.9727349818238145e-05,fingerprints
FP_1409,4.943746718196441e-05,fingerprints
FP_1069,4.939800225113009e-05,fingerprints
FP_610,4.8266582544893605e-05,fingerprints
FP_1587,4.8080627542655245e-05,fingerprints
FP_1601,4.793505901187598e-05,fingerprints
FP_273,4.732641298378425e-05,fingerprints
FP_1073,4.622428229518737e-05,fingerprints
FP_1760,4.4055966992706656e-05,fingerprints
FP_228,4.3395775755399744e-05,fingerprints
FP_91,4.337495786885318e-05,fingerprints
FP_2003,4.247855010511803e-05,fingerprints
FP_1789,4.170927427980959e-05,fingerprints
FP_934,4.128198890976434e-05,fingerprints
FP_1142,3.9901337530035574e-05,fingerprints
FP_651,3.9832643025921525e-05,fingerprints
FP_970,3.9717324675407896e-05,fingerprints
FP_545,3.9319131132622184e-05,fingerprints
FP_1566,3.8953836922846955e-05,fingerprints
FP_583,3.8837756577184326e-05,fingerprints
FP_544,3.877245015625809e-05,fingerprints
FP_597,3.78554100493693e-05,fingerprints
FP_1318,3.761537349235019e-05,fingerprints
FP_1931,3.686213467574184e-05,fingerprints
FP_164,3.6846166375755416e-05,fingerprints
FP_540,3.678532998968121e-05,fingerprints
FP_1180,3.55629779108988e-05,fingerprints
FP_1899,3.5514010110364476e-05,fingerprints
FP_1329,3.5273630055190975e-05,fingerprints
FP_250,3.4885913248402434e-05,fingerprints
FP_991,3.4700171863854314e-05,fingerprints
FP_324,3.4684259908251336e-05,fingerprints
FP_1478,3.332638890295673e-05,fingerprints
FP_175,3.281797852641262e-05,fingerprints
FP_1361,3.227281666175104e-05,fingerprints
FP_997,3.104718316768932e-05,fingerprints
FP_1072,3.084422509825686e-05,fingerprints
FP_1392,3.0312038673751746e-05,fingerprints
FP_1315,3.0227358103025295e-05,fingerprints
FP_1941,3.0152291312220198e-05,fingerprints
FP_705,2.9769195706909313e-05,fingerprints
FP_1625,2.9655051902815863e-05,fingerprints
FP_1680,2.9574331788780913e-05,fingerprints
FP_374,2.9149789048063814e-05,fingerprints
FP_1763,2.9042981689030743e-05,fingerprints
FP_1373,2.864992801300717e-05,fingerprints
FP_435,2.8527429907826094e-05,fingerprints
FP_357,2.730396968457841e-05,fingerprints
FP_1052,2.7065360658421536e-05,fingerprints
FP_415,2.6543342653551556e-05,fingerprints
FP_281,2.5794929779603275e-05,fingerprints
FP_1125,2.5729767614678486e-05,fingerprints
FP_385,2.5586760225630815e-05,fingerprints
FP_112,2.42482738184153e-05,fingerprints
FP_1562,2.280132181136215e-05,fingerprints
FP_1510,2.2226811386652243e-05,fingerprints
FP_618,2.19750070791664e-05,fingerprints
FP_766,2.1974831623957557e-05,fingerprints
FP_905,2.142612924214992e-05,fingerprints
FP_660,2.097518068089058e-05,fingerprints
FP_120,2.076041208516572e-05,fingerprints
