ligand_id
64
73
95
134
216
233
323
340
344
345
399
429
479
486
490
501
508
621
629
631
651
676
681
682
699
729
735
745
752
769
772
782
950
956
960
1029
1084
1102
1110
1122
1153
1175
1178
1205
1211
1212
1261
1275
1370
1439
1446
1480
1489
1494
1541
1565
1584
1586
1593
1611
1636
1653
1661
1667
1722
1755
1766
1767
1779
1782
1796
1889
1909
1995
2083
2118
2125
2130
2156
2167
2169
2170
2171
2174
2204
2233
2263
2289
2334
2338
2353
2408
2418
2424
2441
2445
2463
2563
2613
2647
2652
2656
2669
2676
2736
2756
2824
2829
2842
2861
2915
2917
2945
2956
2967
3000
3014
3033
3055
3077
3096
3156
3204
3338
3351
3384
3387
3416
3480
3500
3555
3692
3693
3746
3785
3797
3843
3910
3925
3959
4005
4068
4096
4108
4112
4118
4155
4159
4163
4167
4174
4175
4218
4240
4244
4298
4311
4316
4337
4338
4375
4399
4410
4446
4520
4586
4610
4621
4652
4653
4680
4683
4685
4702
4710
4726
4739
4742
4795
4826
4839
4873
4879
4891
4901
4903
4946
4950
4959
4992
5032
5067
5158
5269
5304
5405
5432
5454
5456
5483
5535
5559
5608
5630
5651
5652
5705
5724
5736
5817
5819
5890
5944
5950
6035
6106
6163
6208
6209
6245
6257
6261
6274
6278
6320
6332
6383
6397
6398
6412
6430
6483
6505
6638
6797
6804
6815
6819
6824
6830
6839
6854
6875
6896
6898
6939
6958
6994
7026
7133
7206
7210
7214
7224
7233
7246
7302
7327
7339
7368
7371
7388
7389
7411
7447
7495
7505
7509
7553
7565
7568
7598
7658
7703
7771
7817
7853
7903
7908
7987
7988
8178
8291
8304
8307
8355
8358
8460
8464
8488
8532
8584
8587
8600
8752
8814
8910
8976
9022
9057
9067
9068
9074
9108
9123
9161
9183
9222
9253
9269
9331
9376
9381
9383
9384
9397
9429
9461
9462
9469
9498
9518
9530
9532
9539
9570
9604
9608
9609
9631
9713
9719
9759
9761
9775
9797
9819
9946
9953
10024
10083
10091
10125
10140
10182
10184
10339
10374
10399
10412
10427
10477
10508
10517
10557
10562
10563
10571
10584
10630
10636
10776
10827
10852
10853
10901
10906
10928
11000
11017
11025
11100
11238
11349
11372
11412
11413
11435
11446
11450
11469
11498
11504
11547
11564
11567
11580
11600
11699
11725
11750
11965
12002
12045
12046
12155
12156
12168
12296
12351
12471
12572
12600
12606
12638
12666
12675
12714
12737
12828
12829
12870
12892
12915
12926
12942
12974
12995
13028
13050
13052
13092
13098
13100
13108
13164
13192
13225
13299
13340
13350
13351
13356
13382
13487
13620
13662
13758
13836
13837
13863
13875
13879
13885
13931
13932
13988
13990
13992
14038
14055
14058
14093
14143
14155
14205
14210
14234
14292
14436
14471
14525
14559
14562
14594
14643
14794
14820
14915
14947
15029
15059
15129
15136
15144
15145
15173
15214
15218
15277
15364
15404
15459
15460
15496
15546
15578
15653
15703
15708
15712
15713
15748
15771
15780
15859
15862
15898
15911
15922
15924
15986
16031
16130
16219
16221
16223
16252
16452
16456
16474
16482
