quadrant,n,clusters,joint_width,pheno_width,mie_width,coverage,coverage_ci_low,coverage_ci_high,interval_lt_global_n
Pheno+ MIE+,769,435,1.275355263133538,1.4058532079789094,1.5174393673427438,0.9050715214564369,0.8764136209215896,0.9316978385578927,769
Pheno+ MIE-,518,297,1.4424303500228273,1.4375960164816466,1.6093717494428914,0.8513513513513513,0.8077553117049633,0.8951688458357192,426
Pheno- MIE+,508,343,1.6690033048128896,1.690535996617191,1.520647263086935,0.8720472440944882,0.8383581829333872,0.9031702353014475,172
Pheno- MIE-,783,530,1.6900405969099335,1.734276053940887,1.6365661703979684,0.8710089399744572,0.83866497755614,0.9026339982518574,241
