method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.8890612878200155,0.8725724222381482,0.9060411033100108,1.6023987469603047,1.6023987469602814,1.6023987469602985,1.6023987469603052,1.6023987469603052,1.6023987469603052,2.589735780759899,2.3401389554977405,2.9039456995007775,0.0
joint,0.8774243599689682,0.8591710152024651,0.8960285222193491,1.5124447575201478,1.492990488164474,1.5320925108302936,1.5307750298462102,1.1886355595092386,1.8100504159418564,2.54042492002753,2.287940476353473,2.8717249528020226,0.0104732350659425
pheno,0.8878975950349108,0.871472370509306,0.904841369373418,1.5680784678008233,1.5521959048684937,1.5841253629983607,1.5532889557977416,1.3249596175276237,1.840285661488401,2.549536519956223,2.302476575751761,2.8741196877059867,0.0003878975950349
mie,0.8867339022498061,0.8695312100587934,0.9030855494092372,1.572725198125586,1.5663391940499298,1.5794862381647028,1.5435941530892974,1.508530778310056,1.620471569718033,2.565650497895437,2.3136032341264383,2.8893866487438773,0.0
joint_h0.6,0.8758727695888285,0.8574261731976394,0.8944528429217531,1.5042314967389654,1.481939419245907,1.52734967842836,1.5428683915059502,1.1285908206206503,1.8454078890856025,2.5766373497021533,2.321785914690714,2.906354691941626,0.14197051978277736
joint_h1.2,0.8809154383242824,0.8637325051836492,0.8987246358374149,1.518353538920564,1.50343582096658,1.533643855011513,1.53504191648487,1.2518662350251928,1.7631236414997753,2.541101552510914,2.28869323090329,2.87175374271501,0.0003878975950349108
