quadrant,n,clusters,joint_width,pheno_width,mie_width,coverage,coverage_ci_low,coverage_ci_high,interval_lt_global_n
Pheno+ MIE+,769,604,1.2257812353545412,1.266937057386686,1.3927091905748443,0.9206762028608583,0.9005233911008292,0.9397124626138388,765
Pheno+ MIE-,486,397,1.3540088853191956,1.3359268096911125,1.4999271966515955,0.8600823045267489,0.8277175879805639,0.8914951212901477,396
Pheno- MIE+,503,447,1.4947656044595112,1.6152633188425167,1.3986357950261388,0.8966202783300199,0.8684105263157895,0.9232247620155489,300
Pheno- MIE-,792,665,1.6412810557963835,1.7023067110325947,1.5391949065340058,0.8964646464646465,0.87468671679198,0.9168734282787729,208
