method,coverage,coverage_ci_low,coverage_ci_high,mean_width,width_ci_low,width_ci_high,median_width,width_p10,width_p90,mean_interval_score,interval_score_ci_low,interval_score_ci_high,fallback_fraction
global,0.9027450980392157,0.8895867382456053,0.9150779127281515,1.5161191667748881,1.5161191667748546,1.516119166774857,1.516119166774888,1.516119166774888,1.516119166774888,2.311065756894379,2.1668859115723578,2.4836896564756095,0.0
joint,0.8968627450980392,0.8840579710144928,0.9093432485703181,1.4323277582300555,1.4202975220595224,1.4449369634006737,1.4160220193515096,1.1379397892371177,1.7329424414078556,2.2369936593687205,2.0905508382733147,2.414749154676222,0.011764705882352941
pheno,0.9023529411764706,0.8897306604258263,0.9147182632023596,1.4840154475120957,1.4709116044377157,1.4974172229659353,1.4873295373475788,1.1517223503828085,1.857537235920491,2.2553184650562423,2.1122942607642488,2.429576443187914,0.000392156862745098
mie,0.8972549019607843,0.8843995334685598,0.9099065726987852,1.4598094729403182,1.4537827998753143,1.467043672032371,1.4203872486994396,1.3768453741367308,1.550864667660881,2.270899914074371,2.1265438816326765,2.441505945739014,0.008627450980392156
