feature,mean_absolute_shap,group
FP_1871,0.00018432723441173273,fingerprints
FP_204,0.00018349965295028425,fingerprints
FP_750,0.0001828059235323723,fingerprints
FP_248,0.00018190044303904848,fingerprints
FP_1587,0.0001804771104307581,fingerprints
FP_1866,0.00017911911725303648,fingerprints
FP_354,0.0001770245857907908,fingerprints
FP_352,0.00017591233515881064,fingerprints
FP_228,0.00017508134994723105,fingerprints
FP_978,0.00017363572141701957,fingerprints
FP_387,0.0001726651689320106,fingerprints
FP_1265,0.00017263925453635137,fingerprints
FP_1985,0.00017191598547355424,fingerprints
FP_1768,0.0001711303967213876,fingerprints
FP_11,0.0001696117416420727,fingerprints
FP_1939,0.00016916350558053724,fingerprints
FP_131,0.00016884375406648895,fingerprints
FP_1043,0.00016868175797989007,fingerprints
FP_883,0.00016823884224491752,fingerprints
FP_1909,0.00016580397490018257,fingerprints
FP_884,0.00016167395635337172,fingerprints
FP_2005,0.00015999650204563968,fingerprints
FP_784,0.00015921315863982635,fingerprints
FP_305,0.00015920233146306774,fingerprints
FP_298,0.00015854656291025625,fingerprints
FP_1771,0.00015719963438866585,fingerprints
FP_1503,0.00015651581148231486,fingerprints
FP_1808,0.0001551606231638523,fingerprints
FP_1882,0.0001535292580606243,fingerprints
FP_1004,0.00015271727553667518,fingerprints
FP_300,0.00015037799449264523,fingerprints
FP_164,0.00014983260681250308,fingerprints
FP_1445,0.00014958819415439997,fingerprints
FP_976,0.00014807942955339073,fingerprints
FP_106,0.00014763945067764156,fingerprints
FP_1142,0.00014740001863678692,fingerprints
FP_639,0.00014689648658068916,fingerprints
FP_850,0.00014657671979354195,fingerprints
FP_1610,0.0001459017192776175,fingerprints
FP_1962,0.00014589452022295736,fingerprints
FP_957,0.00014570560578762518,fingerprints
FP_1561,0.0001423628196824455,fingerprints
FP_1763,0.0001419140737704529,fingerprints
FP_640,0.00013929355066940452,fingerprints
FP_1977,0.00013807789925680708,fingerprints
FP_547,0.00013795245601167248,fingerprints
FP_1631,0.00013665088256967808,fingerprints
FP_1369,0.00013585000127872997,fingerprints
FP_873,0.00013556096580423296,fingerprints
FP_452,0.00013453080405388305,fingerprints
FP_1110,0.00013258310556158774,fingerprints
FP_345,0.00013185126307993118,fingerprints
FP_938,0.00013142034498961181,fingerprints
FP_37,0.00013137134596290755,fingerprints
FP_1436,0.00012885442336421236,fingerprints
FP_427,0.00012883348631387764,fingerprints
FP_689,0.00012574595964622929,fingerprints
7ljd,0.00012384787931132274,docking
FP_1136,0.00012118362252553203,fingerprints
FP_1127,0.00012029603652371622,fingerprints
FP_822,0.00011856895725543625,fingerprints
FP_1553,0.00011844824265123204,fingerprints
FP_296,0.00011837006761354553,fingerprints
FP_273,0.00011723864934851916,fingerprints
FP_1510,0.00011689216131850943,fingerprints
FP_1779,0.00011618262395998486,fingerprints
FP_178,0.00011361619467623705,fingerprints
FP_815,0.00011196947551522698,fingerprints
FP_736,0.00011138678682193659,fingerprints
FP_972,0.00011136494507129153,fingerprints
FP_1431,0.00010940840178418968,fingerprints
FP_1562,0.00010875500248935459,fingerprints
FP_1752,0.00010803584702780952,fingerprints
FP_961,0.00010743900039359027,fingerprints
FP_980,0.00010632308200095176,fingerprints
FP_990,0.00010535803206165463,fingerprints
FP_575,0.00010438721893408092,fingerprints
FP_1123,0.00010360369652227923,fingerprints
FP_2018,0.00010141015376013187,fingerprints
FP_2045,0.00010020637891885469,fingerprints
FP_2034,9.968339896200775e-05,fingerprints
FP_1073,9.926426614712556e-05,fingerprints
FP_1700,9.924235535633123e-05,fingerprints
FP_624,9.922253659602728e-05,fingerprints
FP_882,9.877095498066587e-05,fingerprints
FP_1101,9.76757469129257e-05,fingerprints
FP_633,9.729657927477386e-05,fingerprints
FP_634,9.688353104194775e-05,fingerprints
FP_1239,9.575046907458058e-05,fingerprints
FP_180,9.566482279220492e-05,fingerprints
FP_613,9.534184402083179e-05,fingerprints
FP_1007,9.531702064422168e-05,fingerprints
FP_1297,9.472430408477602e-05,fingerprints
FP_1409,9.464889903726718e-05,fingerprints
FP_509,9.392979257460901e-05,fingerprints
FP_737,9.374852919422755e-05,fingerprints
FP_530,9.349369228982637e-05,fingerprints
FP_2007,9.32946190567166e-05,fingerprints
FP_1546,9.309955560201868e-05,fingerprints
FP_1256,9.306934880738442e-05,fingerprints
FP_501,9.279314546558488e-05,fingerprints
FP_65,9.27410094078386e-05,fingerprints
FP_1317,9.229685977670286e-05,fingerprints
FP_826,9.034740768587895e-05,fingerprints
FP_899,9.014037198461615e-05,fingerprints
FP_1660,8.996983703110131e-05,fingerprints
FP_196,8.773638050780139e-05,fingerprints
FP_1513,8.746078647509893e-05,fingerprints
FP_1875,8.732316474288183e-05,fingerprints
FP_788,8.710590502918557e-05,fingerprints
FP_991,8.705289542835759e-05,fingerprints
FP_1941,8.631592917507933e-05,fingerprints
FP_122,8.631282632933674e-05,fingerprints
FP_1732,8.386031540652357e-05,fingerprints
FP_975,8.374773928790067e-05,fingerprints
FP_1020,8.332219998300733e-05,fingerprints
FP_970,7.997162403721487e-05,fingerprints
FP_346,7.984206585641209e-05,fingerprints
FP_1392,7.922142881755404e-05,fingerprints
FP_1498,7.919505873677613e-05,fingerprints
FP_1822,7.868026432325482e-05,fingerprints
FP_134,7.86256398611238e-05,fingerprints
FP_545,7.655205701247869e-05,fingerprints
